station_complex_id,netRidership,total_spending,avg_fare_per_ride,Metrocard - Fair Fare_pct,Metrocard - Full Fare_pct,Metrocard - Other_pct,Metrocard - Seniors & Disability_pct,Metrocard - Students_pct,Metrocard - Unlimited 30-Day_pct,Metrocard - Unlimited 7-Day_pct,OMNY - Full Fare_pct,OMNY - Other_pct,OMNY - Seniors & Disability_pct,Latitude,Longitude,MEAN_Median_Inc,Male_Total_pct,Female_Tot_pct,White_Alon_pct,Black_Alon_pct,Hispanic_L_pct,Non_Hispan_pct
119,1190349,3077576.76,2.5854407068851235,0.014929235039471618,0.10028235416671917,0.036409489989910525,0.022948731842510055,0.03254507711603908,0.08148618598411055,0.03508382835622158,0.6738065894960218,4.116439800428278e-05,0.0024673436109913984,40.730953,-73.981628,130799.3,0.4907093229924059,0.5092906770075941,0.6932595465072441,0.046897721764420745,0.8684224699736091,0.13157753002639092
120,1863227,4937942.57,2.6502098617076717,0.008416043777811293,0.10089108841810472,0.03378600675065357,0.009698764562772008,0.025752095692043963,0.07096397808747941,0.03721715067460916,0.7125073863785787,7.245493973627475e-05,0.0006950307182109319,40.717304,-73.956872,164200.0,0.4939973416798868,0.5060026583201132,0.5884963340908116,0.0552030184796124,0.7286369678000257,0.27136303219997426
122,675816,1736848.69,2.570002323117535,0.01767344957799164,0.12348627437053873,0.04038673248339785,0.012667649182617754,0.03127626454537922,0.0954416586763261,0.05033618618085396,0.6280895983522142,6.954555677876819e-05,0.0005726410739017721,40.714565,-73.944053,112289.7273,0.48256149512161606,0.5174385048783839,0.5193623746049196,0.1285969492922908,0.6743713068572214,0.3256286931427786
123,328731,790346.03,2.4042333397215354,0.030459555076947413,0.12072788997691121,0.04669167191411823,0.02633460184771135,0.04248762666131275,0.13067827494212594,0.10846558432274413,0.49321177497710894,0.00010038602991503692,0.0008426342511050068,40.711926,-73.94067,104122.4,0.4730986742482771,0.5269013257517229,0.4831731512098643,0.14342223183658334,0.6370406996507927,0.3629593003492073
124,475845,1186738.33,2.493959860879068,0.031239164013491787,0.10621736069518435,0.03260725656463764,0.017081192405089894,0.04398491105296893,0.1031029011547878,0.06431926362576049,0.6009814120144165,1.4710672592966197e-05,0.00045182780106967606,40.707739,-73.93985,71843.5,0.43913423405256435,0.5608657659474356,0.3447267594273039,0.18686563151172952,0.5384486119513343,0.46155138804866574
125,427980,1076175.69,2.5145466844245057,0.02237721388849946,0.10744193653909061,0.036113837095191365,0.008096172718351325,0.047058273751109866,0.09274732464133838,0.07245198373755783,0.6133090331323894,2.3365577830739753e-05,0.000380858918641058,40.706152,-73.933147,78204.83333,0.5640887290167865,0.4359112709832134,0.4133693045563549,0.09730215827338129,0.5505995203836931,0.44940047961630697
126,510250,1234499.94,2.4194021362077414,0.02590298873101421,0.13939441450269477,0.03160999510044096,0.012550710436060755,0.07541009309162175,0.09157863792258697,0.08200489955903968,0.5414757471827536,3.723664870161685e-05,3.527682508574228e-05,40.706607,-73.922913,71311.375,0.5047254639372489,0.4952745360627511,0.3961737134111345,0.09913908551750526,0.5338052420126267,0.46619475798737325
127,1010169,2446787.34,2.4221564312506123,0.02264274591677234,0.1596307152565561,0.03548713136118808,0.01457181917085161,0.06713431118951384,0.10304216423192555,0.08844361686014915,0.5087950630043092,2.870806765996581e-05,0.0002237249410742163,40.703811,-73.918425,79454.75,0.48727070250873883,0.5127292974912612,0.38305441272001733,0.08092306740495561,0.47969189841309123,0.5203081015869088
129,655599,1555225.18,2.372220183374288,0.03297442491523019,0.17642034231290774,0.03918096275314636,0.01805219349022802,0.07692964754369667,0.10560571324849488,0.08157578031693154,0.468826218465861,3.3557098165189394e-05,0.0004011598553384005,40.695602,-73.904084,80234.6,0.5019555000492983,0.49804449995070166,0.27935714989976007,0.12002497781575575,0.3761790515003122,0.6238209484996877
13,330660,852523.27,2.578247353777294,0.015656565656565657,0.15527732413959958,0.028530817153571645,0.015039617734228513,0.015841045182362547,0.06570797798342709,0.15802939575394664,0.5446652150244965,1.2097018085042037e-05,0.0012399443537168089,40.745494,-73.988691,176999.5,0.49067186069978647,0.5093281393002136,0.6186140379696337,0.07929505080609203,0.9001713092248844,0.09982869077511558
130,362434,850213.77,2.3458444020152633,0.03976172213423686,0.13963921707124607,0.03204721411346618,0.0159615267883256,0.07715335757682779,0.10680013464520437,0.11274880392016201,0.4755652063548122,2.7591230403328605e-05,0.00029522616531561606,40.688764,-73.904046,60901.5,0.48338195208263596,0.5166180479173641,0.27454449811104203,0.25885897374587535,0.5344077279900531,0.4655922720099469
131,199527,453346.82,2.2721076345557245,0.04042560655951325,0.1395350002756519,0.032461772090995204,0.015757265933933753,0.10160529652628467,0.10758443719396373,0.1133129852100217,0.4487412731109073,2.004741212968671e-05,0.0005563156865988062,40.682829,-73.905249,51668.5,0.4967389017462655,0.5032610982537344,0.24945648362437758,0.4843958201837436,0.6736797811908268,0.32632021880917317
133,118584,243498.72999999998,2.0533860385886795,0.0597888416649801,0.17541152263374485,0.10114349321999595,0.01861127976792822,0.15195979221480133,0.08483437900559941,0.12177865479322675,0.28546852863792754,8.432840855427377e-05,0.000919179653241584,40.675345,-73.903097,50699.44444,0.4450780124067924,0.5549219875932075,0.10780750673601103,0.5448336361927439,0.5953693840466194,0.4046306159533805
134,176847,355944.89999999997,2.0127279512799197,0.11332394668838035,0.1857707509881423,0.05724157039700985,0.02594898415014108,0.14272224012847262,0.09590776207682347,0.1292925523192364,0.24945857153358553,1.6963816180087874e-05,0.00031665790202830695,40.669367,-73.901975,33788.75,0.3882160761561426,0.6117839238438574,0.0763814566552132,0.6172196248521377,0.6526220920407818,0.34737790795921814
