ARREST_DATE,ARREST_BORO,ARREST_PRECINCT,AGE_GROUP,PERP_SEX,PERP_RACE,Latitude_x,Longitude_x,station_complex_id,Latitude_y,Longitude_y,MEAN_Median_Inc,SUM_Total_Popu,SUM_Male_Total,SUM_Female_Tot,SUM_White_Alon,SUM_Black_Alon,SUM_Hispanic_L,SUM_Non_Hispan
12/05/2023,M,18,45-64,M,BLACK HISPANIC,40.768407909886974,-73.9820430818357,614.0,40.7682715,-73.9818325,137231.75,42841,22477,20364,28035,1784,37523,5318
12/05/2023,K,79,65+,M,BLACK,40.67993899535381,-73.94120727391481,180.0,40.679921,-73.940858,94128.44444,34414,16882,17532,8785,18714,30269,4145
12/05/2023,S,120,45-64,M,BLACK,40.643566,-74.074001,501.0,40.643748,-74.073643,67443.0,9394,4439,4955,3064,3812,6705,2689
12/05/2023,B,44,25-44,M,BLACK,40.82781161940969,-73.92592932593037,604.0,40.8279495,-73.925741,48184.75,36512,17698,18814,5317,16733,18786,17726
12/04/2023,K,75,25-44,M,BLACK,40.67540324751644,-73.87191357758088,188.0,40.675377,-73.872106,63321.22222,36142,17464,18678,2519,15696,25910,10232
12/04/2023,M,26,25-44,M,UNKNOWN,40.8107644899635,-73.952590152183,153.0,40.811109,-73.952343,55264.83333,56836,27838,28998,14533,23322,40869,15967
12/04/2023,B,44,25-44,M,BLACK,40.82781161940969,-73.92592932593037,604.0,40.8279495,-73.925741,48184.75,36512,17698,18814,5317,16733,18786,17726
12/04/2023,M,14,18-24,M,WHITE,40.74641698170733,-73.98183247136635,403.0,40.746081,-73.982076,155538.0,48537,23030,25507,29953,2794,43228,5309
12/03/2023,M,25,25-44,F,BLACK,40.804375769710255,-73.93742023722204,392.0,40.804138,-73.937594,48003.66667,29277,13802,15475,5318,11856,16930,12347
12/03/2023,M,13,45-64,M,WHITE HISPANIC,40.74332398056524,-73.98407437788978,404.0,40.74307,-73.984264,183811.0,53878,26223,27655,34329,3474,48862,5016
12/03/2023,M,25,45-64,M,BLACK,40.804375769710255,-73.93742023722204,392.0,40.804138,-73.937594,48003.66667,29277,13802,15475,5318,11856,16930,12347
12/03/2023,M,25,18-24,F,BLACK,40.804375769710255,-73.93742023722204,392.0,40.804138,-73.937594,48003.66667,29277,13802,15475,5318,11856,16930,12347
12/03/2023,M,25,18-24,M,WHITE HISPANIC,40.804375769710255,-73.93742023722204,392.0,40.804138,-73.937594,48003.66667,29277,13802,15475,5318,11856,16930,12347
12/03/2023,K,78,18-24,M,BLACK,40.68405249798437,-73.97745785403545,617.0,40.68416167,-73.97778867,161011.8182,37731,17418,20313,18302,7499,31710,6021
12/03/2023,M,25,25-44,F,BLACK,40.804375769710255,-73.93742023722204,392.0,40.804138,-73.937594,48003.66667,29277,13802,15475,5318,11856,16930,12347
12/03/2023,B,40,45-64,M,BLACK,40.81856005891384,-73.92731612997096,603.0,40.8183925,-73.9270345,38380.0,30992,14239,16753,4767,13928,13726,17266
12/02/2023,Q,110,25-44,M,BLACK,40.74681219683057,-73.8917520418653,616.0,40.746746,-73.891366,75433.0,61482,30841,30641,16282,1388,38934,22548
12/02/2023,K,84,25-44,M,WHITE HISPANIC,40.69056159330032,-73.98510385556358,336.0,40.690545,-73.985065,164937.3,38470,17618,20852,19878,6116,34077,4393
12/02/2023,Q,108,45-64,M,WHITE HISPANIC,40.74633332800227,-73.89632537587809,455.0,40.746325,-73.896403,72028.5,47444,23445,23999,12093,691,31593,15851
12/02/2023,B,44,25-44,M,WHITE HISPANIC,40.82781161940969,-73.92592932593037,604.0,40.8279495,-73.925741,48184.75,36512,17698,18814,5317,16733,18786,17726
12/01/2023,B,40,25-44,M,BLACK HISPANIC,40.80755382044926,-73.91921496573,376.0,40.807566,-73.91924,29054.1,41018,18790,22228,4561,12170,12031,28987
12/01/2023,Q,112,25-44,M,WHITE,40.71444186185788,-73.8312571230394,259.0,40.714441,-73.831008,92909.45455,30992,14581,16411,14035,2216,24406,6586
12/01/2023,B,40,25-44,M,WHITE HISPANIC,40.81606683945181,-73.91764392674679,434.0,40.816109,-73.917757,23556.1,49651,22350,27301,6035,18823,17113,32538
12/01/2023,M,33,18-24,M,WHITE HISPANIC,40.84095296978001,-73.93947116181074,605.0,40.8406375,-73.939847,50700.4,63754,30709,33045,12996,6803,18680,45074
12/01/2023,B,44,25-44,M,BLACK,40.82781161940969,-73.92592932593037,604.0,40.8279495,-73.925741,48184.75,36512,17698,18814,5317,16733,18786,17726
12/01/2023,K,90,25-44,M,BLACK,40.70842603476187,-73.95790377644676,101.0,40.708359,-73.957757,96845.63636,59710,29274,30436,39055,2788,43817,15893
12/01/2023,S,120,25-44,M,WHITE,40.643566,-74.074001,501.0,40.643748,-74.073643,67443.0,9394,4439,4955,3064,3812,6705,2689
12/01/2023,M,33,25-44,M,WHITE HISPANIC,40.84095296978001,-73.93947116181074,605.0,40.8406375,-73.939847,50700.4,63754,30709,33045,12996,6803,18680,45074
12/01/2023,Q,109,18-24,F,BLACK,40.759569525960025,-73.83013930521312,447.0,40.7596,-73.83003,55145.0,34659,15689,18970,2661,1004,29897,4762
12/01/2023,B,44,25-44,M,BLACK,40.82781161940969,-73.92592932593037,604.0,40.8279495,-73.925741,48184.75,36512,17698,18814,5317,16733,18786,17726
12/01/2023,B,40,45-64,M,BLACK HISPANIC,40.81606683945181,-73.91764392674679,434.0,40.816109,-73.917757,23556.1,49651,22350,27301,6035,18823,17113,32538
11/30/2023,Q,110,25-44,M,BLACK,40.74681219683057,-73.8917520418653,616.0,40.746746,-73.891366,75433.0,61482,30841,30641,16282,1388,38934,22548
11/30/2023,B,41,18-24,M,BLACK,40.82413799033059,-73.89294867750611,430.0,40.824073,-73.893064,40796.45455,44859,21358,23501,3634,13459,12935,31924
11/30/2023,K,75,25-44,M,BLACK,40.67271591120527,-73.89031495142463,186.0,40.67271,-73.890358,46621.1,29409,12993,16416,2946,15402,16739,12670
11/30/2023,B,40,25-44,M,BLACK,40.81606683945181,-73.91764392674679,434.0,40.816109,-73.917757,23556.1,49651,22350,27301,6035,18823,17113,32538
11/30/2023,M,33,25-44,M,BLACK,40.8410766367656,-73.93976740555671,605.0,40.8406375,-73.939847,50700.4,63754,30709,33045,12996,6803,18680,45074
11/30/2023,K,75,25-44,M,BLACK,40.67803108551081,-73.89167260564398,90.0,40.678024,-73.891688,48626.77778,23579,11451,12128,3351,9289,9596,13983
11/30/2023,K,75,25-44,M,BLACK,40.67271591120527,-73.89031495142463,186.0,40.67271,-73.890358,46621.1,29409,12993,16416,2946,15402,16739,12670
11/30/2023,K,75,18-24,M,BLACK,40.67803108551081,-73.89167260564398,90.0,40.678024,-73.891688,48626.77778,23579,11451,12128,3351,9289,9596,13983
11/30/2023,S,120,25-44,M,BLACK,40.643566,-74.074001,501.0,40.643748,-74.073643,67443.0,9394,4439,4955,3064,3812,6705,2689
11/30/2023,K,75,45-64,M,BLACK HISPANIC,40.67540324751644,-73.87191357758088,188.0,40.675377,-73.872106,63321.22222,36142,17464,18678,2519,15696,25910,10232
11/29/2023,B,40,25-44,M,WHITE,40.81606683945181,-73.91764392674679,434.0,40.816109,-73.917757,23556.1,49651,22350,27301,6035,18823,17113,32538
11/29/2023,B,44,25-44,M,WHITE HISPANIC,40.840225853367535,-73.91768268616491,387.0,40.840075,-73.917791,42212.90909,60745,28840,31905,6977,18387,18482,42263
11/29/2023,B,40,25-44,M,WHITE HISPANIC,40.819693764479865,-73.90160159492376,432.0,40.819585,-73.90177,36189.83333,62191,28443,33748,6198,18341,18300,43891
11/29/2023,M,33,25-44,M,ASIAN / PACIFIC ISLANDER,40.84095296978001,-73.93947116181074,605.0,40.8406375,-73.939847,50700.4,63754,30709,33045,12996,6803,18680,45074
11/29/2023,B,44,25-44,M,BLACK,40.82781161940969,-73.92592932593037,604.0,40.8279495,-73.925741,48184.75,36512,17698,18814,5317,16733,18786,17726
11/29/2023,B,41,25-44,M,BLACK,40.82413799033059,-73.89294867750611,430.0,40.824073,-73.893064,40796.45455,44859,21358,23501,3634,13459,12935,31924
11/29/2023,M,33,25-44,M,BLACK,40.8410766367656,-73.93976740555671,605.0,40.8406375,-73.939847,50700.4,63754,30709,33045,12996,6803,18680,45074
11/29/2023,B,40,45-64,M,BLACK HISPANIC,40.819693764479865,-73.90160159492376,432.0,40.819585,-73.90177,36189.83333,62191,28443,33748,6198,18341,18300,43891
11/29/2023,B,41,25-44,M,BLACK,40.82413799033059,-73.89294867750611,430.0,40.824073,-73.893064,40796.45455,44859,21358,23501,3634,13459,12935,31924
11/29/2023,B,44,25-44,M,BLACK,40.82781161940969,-73.92592932593037,604.0,40.8279495,-73.925741,48184.75,36512,17698,18814,5317,16733,18786,17726
11/28/2023,B,44,18-24,M,BLACK,40.82781161940969,-73.92592932593037,604.0,40.8279495,-73.925741,48184.75,36512,17698,18814,5317,16733,18786,17726
11/28/2023,Q,110,18-24,M,BLACK,40.74681219683057,-73.8917520418653,616.0,40.746746,-73.891366,75433.0,61482,30841,30641,16282,1388,38934,22548
11/28/2023,K,72,25-44,M,BLACK,40.66047157556889,-73.99801402245733,31.0,40.660397,-73.998091,76777.0,14225,8141,6084,8056,1378,8766,5459
11/28/2023,M,14,25-44,M,WHITE HISPANIC,40.752001,-73.977392,610.0,40.751992,-73.97735933,126234.2222,35073,16174,18899,21221,1556,31864,3209
11/28/2023,B,41,25-44,M,WHITE HISPANIC,40.82413799033059,-73.89294867750611,430.0,40.824073,-73.893064,40796.45455,44859,21358,23501,3634,13459,12935,31924
11/28/2023,K,75,25-44,M,BLACK,40.67271591120527,-73.89031495142463,186.0,40.67271,-73.890358,46621.1,29409,12993,16416,2946,15402,16739,12670
11/28/2023,B,46,45-64,M,BLACK,40.8587088485572,-73.90369121770114,383.0,40.858407,-73.903879,42644.4,59433,27303,32130,6149,17044,15726,43707
11/27/2023,K,72,25-44,M,WHITE HISPANIC,40.641435145615965,-74.01781464949576,35.0,40.641362,-74.017881,55791.3,36289,17385,18904,8317,826,19443,16846
11/27/2023,S,120,25-44,M,BLACK,40.643566,-74.074001,501.0,40.643748,-74.073643,67443.0,9394,4439,4955,3064,3812,6705,2689
11/27/2023,K,60,18-24,M,WHITE HISPANIC,40.57761083502094,-73.96144207569856,55.0,40.577621,-73.961376,43757.55556,31059,14327,16732,21347,829,27597,3462
11/26/2023,M,25,45-64,M,BLACK,40.804375769710255,-73.93742023722204,392.0,40.804138,-73.937594,48003.66667,29277,13802,15475,5318,11856,16930,12347
11/26/2023,M,25,25-44,F,BLACK,40.804375769710255,-73.93742023722204,392.0,40.804138,-73.937594,48003.66667,29277,13802,15475,5318,11856,16930,12347
11/26/2023,B,44,25-44,M,BLACK,40.82781161940969,-73.92592932593037,604.0,40.8279495,-73.925741,48184.75,36512,17698,18814,5317,16733,18786,17726
11/25/2023,M,14,25-44,M,BLACK,40.75211983767307,-73.97767664192217,610.0,40.751992,-73.97735933,126234.2222,35073,16174,18899,21221,1556,31864,3209
11/25/2023,K,70,25-44,M,BLACK,40.632885598179925,-73.94769778544028,359.0,40.632836,-73.947642,76362.83333,32446,15710,16736,6860,18578,29649,2797
11/25/2023,K,78,25-44,F,BLACK HISPANIC,40.68405249798437,-73.97745785403545,617.0,40.68416167,-73.97778867,161011.8182,37731,17418,20313,18302,7499,31710,6021
11/24/2023,B,44,25-44,M,BLACK,40.82781161940969,-73.92592932593037,604.0,40.8279495,-73.925741,48184.75,36512,17698,18814,5317,16733,18786,17726
11/24/2023,S,120,25-44,M,BLACK,40.643566,-74.074001,501.0,40.643748,-74.073643,67443.0,9394,4439,4955,3064,3812,6705,2689
11/24/2023,K,78,45-64,M,WHITE HISPANIC,40.68405249798437,-73.97745785403545,617.0,40.68416167,-73.97778867,161011.8182,37731,17418,20313,18302,7499,31710,6021
11/24/2023,B,44,18-24,M,WHITE HISPANIC,40.82781161940969,-73.92592932593037,604.0,40.8279495,-73.925741,48184.75,36512,17698,18814,5317,16733,18786,17726
11/24/2023,B,41,45-64,M,BLACK,40.82413799033059,-73.89294867750611,430.0,40.824073,-73.893064,40796.45455,44859,21358,23501,3634,13459,12935,31924
11/24/2023,B,44,25-44,M,WHITE HISPANIC,40.840225853367535,-73.91768268616491,387.0,40.840075,-73.917791,42212.90909,60745,28840,31905,6977,18387,18482,42263
11/24/2023,B,44,25-44,M,BLACK,40.82781161940969,-73.92592932593037,604.0,40.8279495,-73.925741,48184.75,36512,17698,18814,5317,16733,18786,17726
11/22/2023,B,40,25-44,M,BLACK,40.81606683945181,-73.91764392674679,434.0,40.816109,-73.917757,23556.1,49651,22350,27301,6035,18823,17113,32538
11/22/2023,B,40,45-64,M,WHITE HISPANIC,40.81606683945181,-73.91764392674679,434.0,40.816109,-73.917757,23556.1,49651,22350,27301,6035,18823,17113,32538
11/22/2023,B,40,45-64,M,WHITE HISPANIC,40.81606683945181,-73.91764392674679,434.0,40.816109,-73.917757,23556.1,49651,22350,27301,6035,18823,17113,32538
11/22/2023,B,40,25-44,M,WHITE HISPANIC,40.81606683945181,-73.91764392674679,434.0,40.816109,-73.917757,23556.1,49651,22350,27301,6035,18823,17113,32538
11/22/2023,B,40,45-64,M,BLACK,40.81606683945181,-73.91764392674679,434.0,40.816109,-73.917757,23556.1,49651,22350,27301,6035,18823,17113,32538
11/21/2023,M,33,25-44,M,BLACK HISPANIC,40.84095296978001,-73.93947116181074,605.0,40.8406375,-73.939847,50700.4,63754,30709,33045,12996,6803,18680,45074
11/21/2023,K,72,18-24,F,BLACK,40.649269733841365,-74.00966514972481,33.0,40.648939,-74.010006,65754.2,36043,18000,18043,7999,1555,13193,22850
11/21/2023,B,40,25-44,M,BLACK,40.81606683945181,-73.91764392674679,434.0,40.816109,-73.917757,23556.1,49651,22350,27301,6035,18823,17113,32538
11/21/2023,Q,110,25-44,M,WHITE HISPANIC,40.74843794788514,-73.87625202188431,452.0,40.748408,-73.876613,70405.29412,84737,44455,40282,14389,1433,30003,54734
11/21/2023,S,120,25-44,M,WHITE,40.643566,-74.074001,501.0,40.643748,-74.073643,67443.0,9394,4439,4955,3064,3812,6705,2689
11/21/2023,B,40,25-44,M,BLACK,40.80755382044926,-73.91921496573,376.0,40.807566,-73.91924,29054.1,41018,18790,22228,4561,12170,12031,28987
11/21/2023,M,14,25-44,M,BLACK,40.752001,-73.977392,610.0,40.751992,-73.97735933,126234.2222,35073,16174,18899,21221,1556,31864,3209
11/20/2023,K,75,18-24,M,BLACK,40.659112692479056,-73.89921817587808,136.0,40.658733,-73.899232,56750.5,26510,11339,15171,1341,19246,20713,5797
11/20/2023,S,120,25-44,M,BLACK,40.643566,-74.074001,501.0,40.643748,-74.073643,67443.0,9394,4439,4955,3064,3812,6705,2689
11/20/2023,S,120,25-44,M,BLACK,40.643566,-74.074001,501.0,40.643748,-74.073643,67443.0,9394,4439,4955,3064,3812,6705,2689
11/20/2023,K,71,25-44,M,BLACK,40.65709573262754,-73.95024855137949,355.0,40.656652,-73.9502,76197.66667,34557,15110,19447,5444,23746,31473,3084
11/19/2023,B,44,25-44,M,BLACK,40.82781161940969,-73.92592932593037,604.0,40.8279495,-73.925741,48184.75,36512,17698,18814,5317,16733,18786,17726
11/18/2023,Q,108,18-24,M,BLACK,40.74891559127928,-73.93739654434637,273.0,40.748973,-73.937243,93415.66667,15453,8275,7178,6045,739,13428,2025
11/18/2023,B,40,25-44,M,WHITE,40.81606683945181,-73.91764392674679,434.0,40.816109,-73.917757,23556.1,49651,22350,27301,6035,18823,17113,32538
11/18/2023,K,70,25-44,M,BLACK,40.635011,-73.962763,47.0,40.635082,-73.962793,92113.0,33229,15902,17327,11759,10050,27709,5520
11/18/2023,Q,110,18-24,M,WHITE HISPANIC,40.74681219683057,-73.8917520418653,616.0,40.746746,-73.891366,75433.0,61482,30841,30641,16282,1388,38934,22548
11/18/2023,B,47,18-24,M,BLACK,40.90348104720813,-73.85034060870207,416.0,40.903125,-73.85062,74399.0,17611,8685,8926,1052,11722,13798,3813
11/17/2023,B,46,25-44,M,BLACK,40.848639432663525,-73.91167941229558,385.0,40.84848,-73.911794,39183.66667,53523,23994,29529,5587,19104,19836,33687
11/17/2023,K,62,45-64,M,WHITE,40.597925371205,-73.98719146111725,69.0,40.597704,-73.986829,74305.44444,33232,15974,17258,11826,523,27982,5250
11/17/2023,S,120,25-44,M,WHITE HISPANIC,40.643566,-74.074001,501.0,40.643748,-74.073643,67443.0,9394,4439,4955,3064,3812,6705,2689
11/17/2023,B,42,25-44,M,BLACK,40.83013694129822,-73.89187665421248,429.0,40.829993,-73.891865,40777.22222,37275,17996,19279,2965,15664,14553,22722
11/17/2023,B,44,25-44,M,WHITE HISPANIC,40.82781161940969,-73.92592932593037,604.0,40.8279495,-73.925741,48184.75,36512,17698,18814,5317,16733,18786,17726
11/17/2023,M,28,25-44,M,WHITE HISPANIC,40.8107644899635,-73.952590152183,153.0,40.811109,-73.952343,55264.83333,56836,27838,28998,14533,23322,40869,15967
11/16/2023,B,44,25-44,M,WHITE HISPANIC,40.82781161940969,-73.92592932593037,604.0,40.8279495,-73.925741,48184.75,36512,17698,18814,5317,16733,18786,17726
11/16/2023,M,30,25-44,M,BLACK HISPANIC,40.82642770243247,-73.95045075558801,304.0,40.826551,-73.95036,66300.5,45353,22655,22698,9640,14147,23898,21455
11/16/2023,B,40,25-44,F,BLACK,40.819693764479865,-73.90160159492376,432.0,40.819585,-73.90177,36189.83333,62191,28443,33748,6198,18341,18300,43891
11/16/2023,M,18,25-44,F,BLACK HISPANIC,40.76229044248997,-73.98610578413911,162.0,40.762456,-73.985984,112527.0,39118,22774,16344,24859,2464,33408,5710
11/16/2023,Q,115,25-44,M,BLACK,40.74684483147316,-73.89143078866834,616.0,40.746746,-73.891366,75433.0,61482,30841,30641,16282,1388,38934,22548
11/16/2023,K,72,18-24,M,WHITE HISPANIC,40.66047157556889,-73.99801402245733,31.0,40.660397,-73.998091,76777.0,14225,8141,6084,8056,1378,8766,5459
11/16/2023,B,42,25-44,M,BLACK,40.83013694129822,-73.89187665421248,429.0,40.829993,-73.891865,40777.22222,37275,17996,19279,2965,15664,14553,22722
11/16/2023,K,75,45-64,M,BLACK,40.659112692479056,-73.89921817587808,136.0,40.658733,-73.899232,56750.5,26510,11339,15171,1341,19246,20713,5797
11/16/2023,B,52,25-44,M,BLACK,40.86275507175744,-73.90107874094647,382.0,40.862803,-73.901034,44405.4,57075,27968,29107,4521,11096,10938,46137
11/16/2023,B,42,45-64,M,BLACK,40.83013694129822,-73.89187665421248,429.0,40.829993,-73.891865,40777.22222,37275,17996,19279,2965,15664,14553,22722
11/16/2023,B,42,45-64,M,BLACK,40.83013694129822,-73.89187665421248,429.0,40.829993,-73.891865,40777.22222,37275,17996,19279,2965,15664,14553,22722
11/16/2023,B,43,25-44,M,WHITE HISPANIC,40.82950189782912,-73.87460889175321,368.0,40.829521,-73.874516,39911.1,45225,22240,22985,2381,13372,15081,30144
11/15/2023,K,75,25-44,M,BLACK,40.659112692479056,-73.89921817587808,136.0,40.658733,-73.899232,56750.5,26510,11339,15171,1341,19246,20713,5797
11/15/2023,B,40,45-64,M,BLACK HISPANIC,40.81606683945181,-73.91764392674679,434.0,40.816109,-73.917757,23556.1,49651,22350,27301,6035,18823,17113,32538
11/15/2023,B,42,18-24,M,BLACK,40.83013694129822,-73.89187665421248,429.0,40.829993,-73.891865,40777.22222,37275,17996,19279,2965,15664,14553,22722
11/15/2023,M,18,25-44,M,WHITE,40.768407909886974,-73.9820430818357,614.0,40.7682715,-73.9818325,137231.75,42841,22477,20364,28035,1784,37523,5318
11/15/2023,B,42,18-24,M,WHITE HISPANIC,40.83013694129822,-73.89187665421248,429.0,40.829993,-73.891865,40777.22222,37275,17996,19279,2965,15664,14553,22722
11/15/2023,B,46,25-44,M,BLACK HISPANIC,40.848639432663525,-73.91167941229558,385.0,40.84848,-73.911794,39183.66667,53523,23994,29529,5587,19104,19836,33687
11/15/2023,B,40,25-44,M,WHITE,40.81606683945181,-73.91764392674679,434.0,40.816109,-73.917757,23556.1,49651,22350,27301,6035,18823,17113,32538
11/15/2023,K,75,25-44,M,BLACK,40.663807310453066,-73.90041498507392,135.0,40.664038,-73.900571,39861.66667,36315,14929,21386,2161,24813,25553,10762
11/15/2023,B,44,25-44,M,BLACK,40.82781161940969,-73.92592932593037,604.0,40.8279495,-73.925741,48184.75,36512,17698,18814,5317,16733,18786,17726
11/15/2023,K,79,25-44,M,BLACK,40.67993899535381,-73.94120727391481,180.0,40.679921,-73.940858,94128.44444,34414,16882,17532,8785,18714,30269,4145
11/14/2023,S,120,25-44,M,BLACK,40.643566,-74.074001,501.0,40.643748,-74.073643,67443.0,9394,4439,4955,3064,3812,6705,2689
11/14/2023,S,120,45-64,M,BLACK,40.643566,-74.074001,501.0,40.643748,-74.073643,67443.0,9394,4439,4955,3064,3812,6705,2689
11/14/2023,M,14,18-24,M,BLACK,40.752001,-73.977392,610.0,40.751992,-73.97735933,126234.2222,35073,16174,18899,21221,1556,31864,3209
11/14/2023,B,40,45-64,M,BLACK,40.81606683945181,-73.91764392674679,434.0,40.816109,-73.917757,23556.1,49651,22350,27301,6035,18823,17113,32538
11/14/2023,K,75,45-64,M,WHITE HISPANIC,40.663807310453066,-73.90041498507392,135.0,40.664038,-73.900571,39861.66667,36315,14929,21386,2161,24813,25553,10762
11/14/2023,B,42,45-64,M,BLACK,40.83737082564831,-73.8877667333652,428.0,40.837288,-73.887734,31894.0,27089,13241,13848,2335,11071,10224,16865
11/14/2023,K,75,25-44,M,BLACK,40.659112692479056,-73.89921817587808,136.0,40.658733,-73.899232,56750.5,26510,11339,15171,1341,19246,20713,5797
11/13/2023,Q,101,18-24,M,WHITE HISPANIC,40.59987182441369,-73.76156020184627,208.0,40.600066,-73.761353,59334.8,28121,12707,15414,4476,14866,20809,7312
11/13/2023,B,40,25-44,M,WHITE HISPANIC,40.81856005891384,-73.92731612997096,603.0,40.8183925,-73.9270345,38380.0,30992,14239,16753,4767,13928,13726,17266
11/13/2023,B,40,25-44,M,BLACK,40.819693764479865,-73.90160159492376,432.0,40.819585,-73.90177,36189.83333,62191,28443,33748,6198,18341,18300,43891
11/13/2023,B,40,25-44,F,WHITE HISPANIC,40.819693764479865,-73.90160159492376,432.0,40.819585,-73.90177,36189.83333,62191,28443,33748,6198,18341,18300,43891
11/12/2023,M,25,18-24,F,BLACK,40.804375769710255,-73.93742023722204,392.0,40.804138,-73.937594,48003.66667,29277,13802,15475,5318,11856,16930,12347
11/12/2023,M,25,25-44,M,BLACK,40.804375769710255,-73.93742023722204,392.0,40.804138,-73.937594,48003.66667,29277,13802,15475,5318,11856,16930,12347
11/11/2023,M,28,45-64,M,BLACK,40.79883293224151,-73.95201714895177,441.0,40.799075,-73.951822,54880.11111,46607,22410,24197,10430,22042,34852,11755
11/11/2023,M,25,25-44,M,WHITE HISPANIC,40.804375769710255,-73.93742023722204,392.0,40.804138,-73.937594,48003.66667,29277,13802,15475,5318,11856,16930,12347
11/11/2023,B,44,25-44,M,BLACK,40.82781161940969,-73.92592932593037,604.0,40.8279495,-73.925741,48184.75,36512,17698,18814,5317,16733,18786,17726
11/11/2023,M,33,25-44,M,ASIAN / PACIFIC ISLANDER,40.8410766367656,-73.93976740555671,605.0,40.8406375,-73.939847,50700.4,63754,30709,33045,12996,6803,18680,45074
11/11/2023,K,78,25-44,M,BLACK,40.684454,-73.97775,617.0,40.68416167,-73.97778867,161011.8182,37731,17418,20313,18302,7499,31710,6021
11/10/2023,B,40,25-44,M,WHITE HISPANIC,40.81606683945181,-73.91764392674679,434.0,40.816109,-73.917757,23556.1,49651,22350,27301,6035,18823,17113,32538
11/10/2023,B,41,25-44,M,BLACK,40.82413799033059,-73.89294867750611,430.0,40.824073,-73.893064,40796.45455,44859,21358,23501,3634,13459,12935,31924
11/10/2023,K,72,25-44,M,ASIAN / PACIFIC ISLANDER,40.66047157556889,-73.99801402245733,31.0,40.660397,-73.998091,76777.0,14225,8141,6084,8056,1378,8766,5459
11/10/2023,K,72,25-44,M,WHITE,40.66047157556889,-73.99801402245733,31.0,40.660397,-73.998091,76777.0,14225,8141,6084,8056,1378,8766,5459
11/10/2023,B,44,45-64,M,WHITE HISPANIC,40.82781161940969,-73.92592932593037,604.0,40.8279495,-73.925741,48184.75,36512,17698,18814,5317,16733,18786,17726
11/10/2023,B,43,25-44,M,WHITE HISPANIC,40.83420109672967,-73.85168536781177,365.0,40.834255,-73.851222,59470.625,35012,17247,17765,3703,7882,18279,16733
11/10/2023,B,40,25-44,M,BLACK,40.81606683945181,-73.91764392674679,434.0,40.816109,-73.917757,23556.1,49651,22350,27301,6035,18823,17113,32538
11/10/2023,B,40,25-44,M,BLACK,40.81606683945181,-73.91764392674679,434.0,40.816109,-73.917757,23556.1,49651,22350,27301,6035,18823,17113,32538
11/09/2023,K,83,25-44,M,BLACK,40.69698630037214,-73.93522383122014,97.0,40.697207,-73.935657,74112.1,35389,16856,18533,9007,11449,21077,14312
11/09/2023,K,78,25-44,M,BLACK,40.67035772942524,-73.98871321711381,608.0,40.6705595,-73.9890405,137320.2222,20812,10549,10263,13341,1234,16536,4276
11/09/2023,S,120,18-24,M,BLACK,40.643566,-74.074001,501.0,40.643748,-74.073643,67443.0,9394,4439,4955,3064,3812,6705,2689
11/09/2023,B,40,18-24,M,BLACK,40.81606683945181,-73.91764392674679,434.0,40.816109,-73.917757,23556.1,49651,22350,27301,6035,18823,17113,32538
11/09/2023,B,40,25-44,M,BLACK,40.81606683945181,-73.91764392674679,434.0,40.816109,-73.917757,23556.1,49651,22350,27301,6035,18823,17113,32538
11/09/2023,B,52,45-64,M,WHITE HISPANIC,40.86275507175744,-73.90107874094647,382.0,40.862803,-73.901034,44405.4,57075,27968,29107,4521,11096,10938,46137
