ARREST_KEY,ARREST_DATE,PD_CD,PD_DESC,KY_CD,OFNS_DESC,LAW_CODE,LAW_CAT_CD,ARREST_BORO,ARREST_PRECINCT,JURISDICTION_CODE,AGE_GROUP,PERP_SEX,PERP_RACE,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lon_Lat,station_complex_id,distance_to_station
276289358,10/21/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,M,25,0,45-64,M,BLACK,1001575,232339,40.804375769710255,-73.93742023722204,POINT (-73.93742023722204 40.804375769710255),392.0,30.202411318406643
276289064,10/21/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,M,25,0,18-24,F,BLACK,1001575,232339,40.804375769710255,-73.93742023722204,POINT (-73.93742023722204 40.804375769710255),392.0,30.202411318406643
276283409,10/21/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,Q,112,1,45-64,M,BLACK,1031029,199612,40.71444186185788,-73.8312571230394,POINT (-73.8312571230394 40.71444186185788),259.0,21.050430057192585
276287295,10/21/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,M,25,0,18-24,M,BLACK,1001575,232339,40.804375769710255,-73.93742023722204,POINT (-73.93742023722204 40.804375769710255),392.0,30.202411318406643
276286024,10/21/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,M,25,0,18-24,M,BLACK,1001575,232339,40.804375769710255,-73.93742023722204,POINT (-73.93742023722204 40.804375769710255),392.0,30.202411318406643
276246101,10/20/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,44,1,45-64,M,BLACK,1004749,240880,40.82781161940969,-73.92592932593037,POINT (-73.92592932593037 40.82781161940969),604.0,22.06384477887481
276248034,10/20/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,M,33,1,25-44,M,BLACK,1000998,245665,40.84095296978001,-73.93947116181074,POINT (-73.93947116181074 40.84095296978001),605.0,47.24441791250564
276246115,10/20/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,66,1,25-44,M,BLACK,985823,172664,40.64059922620008,-73.9943321010444,POINT (-73.9943321010444 40.64059922620008),60.0,35.03540967876716
276249526,10/20/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,M,25,0,25-44,M,BLACK,1001575,232339,40.804375769710255,-73.93742023722204,POINT (-73.93742023722204 40.804375769710255),392.0,30.202411318406643
276246100,10/20/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,40,1,25-44,M,WHITE HISPANIC,1009702,236693,40.81630661102542,-73.90804814859399,POINT (-73.90804814859399 40.81630661102542),433.0,28.78680815269726
276243436,10/20/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,M,26,1,25-44,M,BLACK,997374,234664,40.8107644899635,-73.952590152183,POINT (-73.952590152183 40.8107644899635),153.0,43.57220985011062
276251278,10/20/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,M,25,0,45-64,M,BLACK,1001575,232339,40.804375769710255,-73.93742023722204,POINT (-73.93742023722204 40.804375769710255),392.0,30.202411318406643
276251295,10/20/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,M,25,0,45-64,M,BLACK,1001575,232339,40.804375769710255,-73.93742023722204,POINT (-73.93742023722204 40.804375769710255),392.0,30.202411318406643
276237903,10/20/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,41,1,25-44,M,BLACK,1012791,238814,40.82211871477908,-73.89687933622004,POINT (-73.89687933622004 40.82211871477908),431.0,13.930473145434275
276248010,10/20/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,44,1,25-44,M,BLACK,1007027,245405,40.840225853367535,-73.91768268616491,POINT (-73.91768268616491 40.840225853367535),387.0,19.081156476930072
276251297,10/20/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,M,25,0,65+,M,BLACK,1001575,232339,40.804375769710255,-73.93742023722204,POINT (-73.93742023722204 40.804375769710255),392.0,30.202411318406643
276251292,10/20/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,M,25,0,25-44,M,UNKNOWN,1001575,232339,40.804375769710255,-73.93742023722204,POINT (-73.93742023722204 40.804375769710255),392.0,30.202411318406643
276222374,10/20/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,44,1,25-44,M,BLACK,1004749,240880,40.82781161940969,-73.92592932593037,POINT (-73.92592932593037 40.82781161940969),604.0,22.06384477887481
276246092,10/20/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,48,1,45-64,M,WHITE HISPANIC,1017426,245419,40.84023133456983,-73.88010010626483,POINT (-73.88010010626483 40.84023133456983),427.0,8.280344598653434
276251283,10/20/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,M,25,0,25-44,F,WHITE HISPANIC,1001575,232339,40.804375769710255,-73.93742023722204,POINT (-73.93742023722204 40.804375769710255),392.0,30.202411318406643
276240704,10/20/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,41,1,45-64,M,BLACK,1013878,239551,40.82413799033059,-73.89294867750611,POINT (-73.89294867750611 40.82413799033059),430.0,12.11323292713673
276248027,10/20/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,75,1,18-24,M,WHITE HISPANIC,1014297,186320,40.67803108551081,-73.89167260564398,POINT (-73.89167260564398 40.67803108551081),90.0,1.5208468143412248
276243437,10/20/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,M,5,1,25-44,M,WHITE HISPANIC,984864,203135,40.72423529664496,-73.99778483319649,POINT (-73.99778483319649 40.724235296644956),17.0,12.539979525129212
276251282,10/20/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,M,25,0,45-64,M,BLACK,1001575,232339,40.804375769710255,-73.93742023722204,POINT (-73.93742023722204 40.804375769710255),392.0,30.202411318406643
276251280,10/20/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,M,25,0,25-44,M,BLACK HISPANIC,1001575,232339,40.804375769710255,-73.93742023722204,POINT (-73.93742023722204 40.804375769710255),392.0,30.202411318406643
276208821,10/19/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,44,1,25-44,M,BLACK,1004749,240880,40.82781161940969,-73.92592932593037,POINT (-73.92592932593037 40.82781161940969),604.0,22.06384477887481
276145426,10/19/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,40,1,25-44,M,BLACK,1007046,236603,40.81606683945181,-73.91764392674679,POINT (-73.91764392674679 40.81606683945181),434.0,10.626806840292538
276167813,10/19/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,47,1,25-44,M,BLACK,1023686,264804,40.893411457088085,-73.85736207903054,POINT (-73.85736207903054 40.893411457088085),418.0,25.99854504047159
276206026,10/19/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,Q,103,1,18-24,M,BLACK,1037559,194576,40.70058232906593,-73.80774181591707,POINT (-73.80774181591707 40.70058232906593),279.0,21.97920804523533
276147939,10/19/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,M,14,1,25-44,M,WHITE HISPANIC,986061,213320,40.75219043401121,-73.99346359839569,POINT (-73.99346359839569 40.75219043401121),164.0,12.352440422142271
276200044,10/19/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,44,1,18-24,M,BLACK,1007027,245405,40.840225853367535,-73.91768268616491,POINT (-73.91768268616491 40.840225853367535),387.0,19.081156476930072
276197632,10/19/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,41,1,25-44,M,BLACK,1013878,239551,40.82413799033059,-73.89294867750611,POINT (-73.89294867750611 40.82413799033059),430.0,12.11323292713673
276193814,10/19/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,44,1,25-44,M,BLACK HISPANIC,1004749,240880,40.82781161940969,-73.92592932593037,POINT (-73.92592932593037 40.82781161940969),604.0,22.06384477887481
276147923,10/19/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,43,1,18-24,M,BLACK,1017689,241175,40.82858179824758,-73.87917076783575,POINT (-73.87917076783575 40.82858179824758),369.0,1.0223191981417008
276159864,10/19/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,40,1,25-44,M,BLACK,1007046,236603,40.81606683945181,-73.91764392674679,POINT (-73.91764392674679 40.81606683945181),434.0,10.626806840292538
276133575,10/18/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,75,1,45-64,M,BLACK,1019779,185370,40.67540324751644,-73.87191357758088,POINT (-73.87191357758088 40.675403247516435),188.0,16.527703495687177
276114463,10/18/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,43,1,18-24,M,BLACK,1018951,241512,40.82950189782912,-73.87460889175321,POINT (-73.87460889175321 40.82950189782912),368.0,8.117640111618543
276129885,10/18/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,47,1,25-44,M,BLACK,1023686,264804,40.893411457088085,-73.85736207903054,POINT (-73.85736207903054 40.893411457088085),418.0,25.99854504047159
276116876,10/18/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,67,1,25-44,M,BLACK,998413,174319,40.6451306606356,-73.94896382125884,POINT (-73.94896382125884 40.6451306606356),357.0,3.649722220066008
276081482,10/18/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,M,13,1,25-44,M,WHITE HISPANIC,988663,210090,40.74332398056524,-73.98407437788978,POINT (-73.98407437788978 40.743323980565236),404.0,32.4342750966466
276135951,10/18/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,46,1,25-44,M,WHITE,1012537,253108,40.86135236106006,-73.89773676351642,POINT (-73.89773676351642 40.86135236106006),213.0,6.3434212066557585
276138947,10/18/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,44,1,45-64,M,BLACK HISPANIC,1007027,245405,40.840225853367535,-73.91768268616491,POINT (-73.91768268616491 40.840225853367535),387.0,19.081156476930072
276106502,10/18/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,M,14,17,25-44,F,BLACK,990513,213251,40.752001,-73.977392,POINT (-73.977392 40.752001),610.0,2.9344197648881196
276141802,10/18/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,52,1,25-44,F,WHITE HISPANIC,1011612,253618,40.86275507175744,-73.90107874094647,POINT (-73.90107874094647 40.86275507175744),382.0,6.523613503600254
276145021,10/18/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,Q,103,1,25-44,M,WHITE HISPANIC,1037559,194576,40.70058232906593,-73.80774181591707,POINT (-73.80774181591707 40.70058232906593),279.0,21.97920804523533
276116889,10/18/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,Q,103,1,18-24,F,WHITE HISPANIC,1037559,194576,40.70058232906593,-73.80774181591707,POINT (-73.80774181591707 40.70058232906593),279.0,21.97920804523533
276119587,10/18/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,66,0,25-44,M,BLACK,985823,172664,40.64059922620008,-73.9943321010444,POINT (-73.9943321010444 40.64059922620008),60.0,35.03540967876716
276145018,10/18/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,Q,115,1,18-24,M,BLACK,1014333,211391,40.74684483147316,-73.89143078866834,POINT (-73.89143078866834 40.74684483147316),616.0,12.263539298954413
276145422,10/18/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,40,1,45-64,M,BLACK HISPANIC,1007046,236603,40.81606683945181,-73.91764392674679,POINT (-73.91764392674679 40.81606683945181),434.0,10.626806840292538
276036995,10/17/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,49,1,25-44,M,BLACK,1020937,254605,40.86543025685776,-73.86736090787606,POINT (-73.86736090787606 40.86543025685776),423.0,3.604224730239526
276061296,10/17/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,75,1,25-44,M,BLACK,1019779,185370,40.67540324751644,-73.87191357758088,POINT (-73.87191357758088 40.675403247516435),188.0,16.527703495687177
276047832,10/17/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,44,1,<18,M,BLACK,1004749,240880,40.82781161940969,-73.92592932593037,POINT (-73.92592932593037 40.82781161940969),604.0,22.06384477887481
276080588,10/17/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,41,1,25-44,M,BLACK,1013878,239551,40.82413799033059,-73.89294867750611,POINT (-73.89294867750611 40.82413799033059),430.0,12.11323292713673
276041855,10/17/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,M,33,1,45-64,M,BLACK,1000998,245665,40.84095296978001,-73.93947116181074,POINT (-73.93947116181074 40.84095296978001),605.0,47.24441791250564
276080594,10/17/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,41,1,25-44,M,BLACK,1013878,239551,40.82413799033059,-73.89294867750611,POINT (-73.89294867750611 40.82413799033059),430.0,12.11323292713673
276068930,10/17/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,75,1,25-44,M,BLACK,1012957,184994,40.674395964093016,-73.89650930396286,POINT (-73.89650930396286 40.674395964093016),185.0,16.543667275880768
276080590,10/17/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,43,1,25-44,F,BLACK,1025292,243234,40.83420109672967,-73.85168536781177,POINT (-73.85168536781177 40.83420109672967),365.0,39.538802310815214
276053575,10/17/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,M,33,0,25-44,M,BLACK HISPANIC,1000916,245710,40.8410766367656,-73.93976740555671,POINT (-73.93976740555671 40.8410766367656),605.0,49.22634679783011
276071831,10/17/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,67,1,18-24,M,BLACK,998413,174319,40.6451306606356,-73.94896382125884,POINT (-73.94896382125884 40.6451306606356),357.0,3.649722220066008
276019272,10/16/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,40,1,25-44,M,BLACK,1004368,237509,40.81856005891384,-73.92731612997096,POINT (-73.92731612997096 40.81856005891384),603.0,30.178970945071388
276022214,10/16/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,M,14,0,45-64,M,BLACK,986061,213320,40.75219043401121,-73.99346359839569,POINT (-73.99346359839569 40.75219043401121),164.0,12.352440422142271
276002284,10/16/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,44,1,45-64,M,BLACK,1004749,240880,40.82781161940969,-73.92592932593037,POINT (-73.92592932593037 40.82781161940969),604.0,22.06384477887481
275998903,10/16/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,77,1,25-44,F,BLACK,997981,183330,40.66986455425322,-73.9505021789545,POINT (-73.9505021789545 40.66986455425322),343.0,3.6273740848623843
275998971,10/16/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,Q,108,1,45-64,M,WHITE HISPANIC,1012977,211203,40.74633332800227,-73.89632537587809,POINT (-73.89632537587809 40.74633332800227),455.0,6.620803650296426
276011003,10/16/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,42,1,25-44,M,BLACK,1015306,244374,40.83737082564831,-73.8877667333652,POINT (-73.8877667333652 40.83737082564831),428.0,9.60325060219869
275941117,10/15/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,41,0,18-24,M,BLACK,1013878,239551,40.82413799033059,-73.89294867750611,POINT (-73.89294867750611 40.82413799033059),430.0,12.11323292713673
275967713,10/15/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,41,1,25-44,M,WHITE HISPANIC,1010774,235171,40.812125995016096,-73.90418129247784,POINT (-73.90418129247784 40.812125995016096),373.0,7.083550887152554
275940563,10/14/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,Q,109,1,25-44,F,WHITE HISPANIC,1031307,216054,40.759569525960025,-73.83013930521312,POINT (-73.83013930521312 40.759569525960025),447.0,9.830591764014851
275936070,10/14/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,Q,103,1,25-44,M,WHITE HISPANIC,1037559,194576,40.70058232906593,-73.80774181591707,POINT (-73.80774181591707 40.70058232906593),279.0,21.97920804523533
275918382,10/14/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,42,1,25-44,M,BLACK,1015306,244374,40.83737082564831,-73.8877667333652,POINT (-73.8877667333652 40.83737082564831),428.0,9.60325060219869
275930944,10/14/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,60,1,25-44,M,BLACK,994961,149718,40.57761083502094,-73.96144207569856,POINT (-73.96144207569856 40.57761083502094),55.0,5.707364611847663
275937379,10/14/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,78,1,45-64,M,BLACK,990502,188496,40.68405249798437,-73.97745785403545,POINT (-73.97745785403545 40.68405249798437),617.0,30.480426235905924
275923386,10/14/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,78,1,25-44,M,BLACK,990502,188496,40.68405249798437,-73.97745785403545,POINT (-73.97745785403545 40.68405249798437),617.0,30.480426235905924
275938870,10/14/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,Q,109,1,18-24,M,WHITE HISPANIC,1031307,216054,40.759569525960025,-73.83013930521312,POINT (-73.83013930521312 40.759569525960025),447.0,9.830591764014851
275938866,10/14/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,M,1,3,25-44,M,BLACK,980863,198480,40.711458,-74.012216,POINT (-74.012216 40.711458),328.0,41.93202840915063
275920086,10/14/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,M,26,0,25-44,M,BLACK,997374,234664,40.8107644899635,-73.952590152183,POINT (-73.952590152183 40.8107644899635),153.0,43.57220985011062
275940943,10/14/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,M,28,1,25-44,M,BLACK,998181,231480,40.802024054077805,-73.94968150946018,POINT (-73.94968150946018 40.802024054077805),440.0,9.495886066564701
275895445,10/13/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,42,1,18-24,M,WHITE HISPANIC,1015306,244374,40.83737082564831,-73.8877667333652,POINT (-73.8877667333652 40.83737082564831),428.0,9.60325060219869
275897589,10/13/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,44,1,45-64,M,BLACK,1007027,245405,40.840225853367535,-73.91768268616491,POINT (-73.91768268616491 40.840225853367535),387.0,19.081156476930072
275880033,10/13/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,52,1,45-64,M,WHITE HISPANIC,1016145,259815,40.879748710480754,-73.88466120059489,POINT (-73.88466120059489 40.879748710480754),379.0,0.5418991465211828
275886873,10/13/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,M,14,1,25-44,M,BLACK HISPANIC,989284,211217,40.74641698170733,-73.98183247136635,POINT (-73.98183247136635 40.74641698170733),403.0,42.603978789917505
275859399,10/12/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,44,1,25-44,M,BLACK,1007027,245405,40.840225853367535,-73.91768268616491,POINT (-73.91768268616491 40.840225853367535),387.0,19.081156476930072
275826288,10/12/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,M,33,1,45-64,M,BLACK HISPANIC,1000916,245710,40.8410766367656,-73.93976740555671,POINT (-73.93976740555671 40.8410766367656),605.0,49.22634679783011
275822935,10/12/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,72,1,25-44,M,ASIAN / PACIFIC ISLANDER,981568,175823,40.649269733841365,-74.00966514972481,POINT (-74.00966514972481 40.649269733841365),33.0,46.69036086622323
275822943,10/12/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,M,28,1,25-44,M,BLACK,998181,231480,40.802024054077805,-73.94968150946018,POINT (-73.94968150946018 40.802024054077805),440.0,9.495886066564701
